rental_id,rental_date,return_date,rental_days,customer_id,customer_name,store_id,store_location,film_id,film_title,category_id,category_name,payment_id,payment_date,payment_amount
2885,"2005-06-20 01:33:42","2005-06-22 22:23:42",2,330,"SCOTT SHELLEY",2,"Woodridge, Australia",593,"MONTEREY LABYRINTH",11,Horror,8911,"2005-06-20 01:33:42",0.99
2886,"2005-06-20 01:38:39","2005-06-23 04:28:39",3,154,"MICHELE GRANT",2,"Woodridge, Australia",381,"GRINCH MASSAGE",10,Games,4185,"2005-06-20 01:38:39",4.99
2887,"2005-06-20 01:39:43","2005-06-25 05:22:43",5,453,"CALVIN MARTEL",2,"Woodridge, Australia",239,"DOGMA FAMILY",2,Animation,12227,"2005-06-20 01:39:43",4.99
2888,"2005-06-20 01:50:56","2005-06-22 05:05:56",2,7,"MARIA MILLER",1,"Lethbridge, Canada",103,"BUCKET BROTHERHOOD",16,Travel,182,"2005-06-20 01:50:56",4.99
2889,"2005-06-20 01:54:08","2005-06-23 06:33:08",3,213,"GINA WILLIAMSON",2,"Woodridge, Australia",31,"APACHE DIVINE",8,Family,5779,"2005-06-20 01:54:08",4.99
2890,"2005-06-20 02:00:45","2005-06-27 21:12:45",7,392,"SEAN DOUGLASS",2,"Woodridge, Australia",753,"RUSH GOODFELLAS",8,Family,10621,"2005-06-20 02:00:45",4.99
2891,"2005-06-20 02:02:05","2005-06-25 02:45:05",5,32,"AMY LOPEZ",1,"Lethbridge, Canada",76,"BIRDCAGE CASPER",12,Music,884,"2005-06-20 02:02:05",1.99
2892,"2005-06-20 02:06:39","2005-06-21 02:50:39",1,430,"RAY HOULE",2,"Woodridge, Australia",656,"PAPI NECKLACE",16,Travel,11604,"2005-06-20 02:06:39",0.99
2893,"2005-06-20 02:22:08","2005-06-26 21:01:08",6,153,"SUZANNE NICHOLS",2,"Woodridge, Australia",88,"BORN SPINAL",16,Travel,4159,"2005-06-20 02:22:08",4.99
2894,"2005-06-20 02:22:42","2005-06-22 00:38:42",2,76,"IRENE PRICE",1,"Lethbridge, Canada",940,"VICTORY ACADEMY",15,Sports,2068,"2005-06-20 02:22:42",0.99
2895,"2005-06-20 02:26:31","2005-06-27 23:42:31",7,141,"DEBBIE REYES",1,"Lethbridge, Canada",972,"WHISPERER GIANT",14,Sci-Fi,3801,"2005-06-20 02:26:31",7.99
2896,"2005-06-20 02:33:42","2005-06-26 05:29:42",6,40,"AMANDA CARTER",2,"Woodridge, Australia",242,"DOOM DANCING",5,Comedy,1099,"2005-06-20 02:33:42",2.99
2897,"2005-06-20 02:34:23","2005-06-25 05:29:23",5,107,"FLORENCE WOODS",2,"Woodridge, Australia",759,"SALUTE APOLLO",13,New,2878,"2005-06-20 02:34:23",3.99
2898,"2005-06-20 02:38:06","2005-06-29 08:18:06",9,178,"MARION SNYDER",1,"Lethbridge, Canada",682,"PITTSBURGH HUNCHBACK",8,Family,4830,"2005-06-20 02:38:06",9.99
2899,"2005-06-20 02:39:21","2005-06-23 06:47:21",3,459,"TOMMY COLLAZO",1,"Lethbridge, Canada",417,"HILLS NEIGHBORS",1,Action,12381,"2005-06-20 02:39:21",0.99
2900,"2005-06-20 02:40:04","2005-06-27 20:47:04",7,294,"SHELLY WATTS",1,"Lethbridge, Canada",747,"ROXANNE REBEL",10,Games,7954,"2005-06-20 02:40:04",2.99
2901,"2005-06-20 02:41:28","2005-06-23 04:43:28",3,25,"DEBORAH WALKER",2,"Woodridge, Australia",145,"CHISUM BEHAVIOR",8,Family,662,"2005-06-20 02:41:28",4.99
2902,"2005-06-20 02:45:35","2005-06-26 07:51:35",6,304,"DAVID ROYAL",1,"Lethbridge, Canada",611,"MUSKETEERS WAIT",4,Classics,8249,"2005-06-20 02:45:35",4.99
2903,"2005-06-20 02:49:01","2005-06-25 05:03:01",5,53,"HEATHER MORRIS",1,"Lethbridge, Canada",783,"SHANE DARKNESS",16,Travel,1462,"2005-06-20 02:49:01",2.99
2904,"2005-06-20 02:54:06","2005-06-21 06:57:06",1,55,"DORIS REED",2,"Woodridge, Australia",474,"JADE BUNCH",15,Sports,1518,"2005-06-20 02:54:06",2.99
2905,"2005-06-20 02:56:16","2005-06-24 23:51:16",4,189,"LORETTA CARPENTER",1,"Lethbridge, Canada",851,"STRAIGHT HOURS",15,Sports,5130,"2005-06-20 02:56:16",1.99
2906,"2005-06-20 03:04:56","2005-06-23 05:57:56",3,58,"JEAN BELL",2,"Woodridge, Australia",242,"DOOM DANCING",5,Comedy,1598,"2005-06-20 03:04:56",0.99
2907,"2005-06-20 03:15:09","2005-06-20 21:56:09",0,208,"LUCY WHEELER",2,"Woodridge, Australia",553,"MAKER GABLES",3,Children,5635,"2005-06-20 03:15:09",0.99
2908,"2005-06-20 03:16:52","2005-06-22 08:46:52",2,91,"LOIS BUTLER",2,"Woodridge, Australia",114,"CAMELOT VACATION",14,Sci-Fi,2472,"2005-06-20 03:16:52",0.99
2909,"2005-06-20 03:19:10","2005-06-25 06:06:10",5,451,"JIM REA",2,"Woodridge, Australia",370,"GORGEOUS BINGO",3,Children,12167,"2005-06-20 03:19:10",3.99
2910,"2005-06-20 03:31:18","2005-06-28 00:35:18",8,57,"EVELYN MORGAN",2,"Woodridge, Australia",137,"CHARADE DUFFEL",14,Sci-Fi,1570,"2005-06-20 03:31:18",7.99
2911,"2005-06-20 03:32:37","2005-06-22 22:06:37",2,502,"BRETT CORNWELL",1,"Lethbridge, Canada",796,"SIERRA DIVIDE",15,Sports,13517,"2005-06-20 03:32:37",0.99
2912,"2005-06-20 03:32:45","2005-06-21 23:32:45",1,196,"ALMA AUSTIN",2,"Woodridge, Australia",239,"DOGMA FAMILY",2,Animation,5289,"2005-06-20 03:32:45",4.99
2913,"2005-06-20 03:42:27","2005-06-23 04:47:27",3,402,"LUIS YANEZ",2,"Woodridge, Australia",758,"SAINTS BRIDE",7,Drama,10859,"2005-06-20 03:42:27",2.99
2914,"2005-06-20 03:43:18","2005-06-25 03:44:18",5,342,"HAROLD MARTINO",2,"Woodridge, Australia",527,"LOLA AGENT",11,Horror,9239,"2005-06-20 03:43:18",5.99
2915,"2005-06-20 03:57:17","2005-06-24 05:59:17",4,262,"PATSY DAVIDSON",2,"Woodridge, Australia",285,"ENGLISH BULWORTH",14,Sci-Fi,7074,"2005-06-20 03:57:17",1.99
2916,"2005-06-20 04:01:04","2005-06-27 22:40:04",7,590,"SETH HANNON",1,"Lethbridge, Canada",678,"PICKUP DRIVING",15,Sports,15796,"2005-06-20 04:01:04",6.99
2917,"2005-06-20 04:08:35","2005-06-24 01:17:35",4,451,"JIM REA",2,"Woodridge, Australia",140,"CHEAPER CLYDE",14,Sci-Fi,12168,"2005-06-20 04:08:35",0.99
2918,"2005-06-20 04:09:04","2005-06-21 10:07:04",1,215,"JESSIE BANKS",1,"Lethbridge, Canada",433,"HORN WORKING",2,Animation,5838,"2005-06-20 04:09:04",2.99
2919,"2005-06-20 04:10:16","2005-06-27 06:34:16",7,509,"RAUL FORTIER",2,"Woodridge, Australia",621,"NETWORK PEAK",8,Family,13714,"2005-06-20 04:10:16",4.99
2920,"2005-06-20 04:12:46","2005-06-26 23:34:46",6,588,"MARION OCAMPO",1,"Lethbridge, Canada",109,"BUTTERFLY CHOCOLAT",13,New,15741,"2005-06-20 04:12:46",3.99
2921,"2005-06-20 04:13:04","2005-06-28 01:28:04",8,59,"CHERYL MURPHY",1,"Lethbridge, Canada",388,"GUNFIGHT MOON",5,Comedy,1625,"2005-06-20 04:13:04",3.99
2922,"2005-06-20 04:13:47","2005-06-22 04:38:47",2,176,"JUNE CARROLL",1,"Lethbridge, Canada",365,"GOLD RIVER",5,Comedy,4775,"2005-06-20 04:13:47",4.99
2923,"2005-06-20 04:16:07","2005-06-21 05:04:07",1,29,"ANGELA HERNANDEZ",1,"Lethbridge, Canada",22,"AMISTAD MIDSUMMER",13,New,788,"2005-06-20 04:16:07",2.99
2924,"2005-06-20 04:20:14","2005-06-21 01:13:14",1,132,"ESTHER CRAWFORD",1,"Lethbridge, Canada",127,"CAT CONEHEADS",5,Comedy,3562,"2005-06-20 04:20:14",4.99
2925,"2005-06-20 04:23:49","2005-06-22 04:37:49",2,301,"ROBERT BAUGHMAN",1,"Lethbridge, Canada",175,"CONFUSED CANDLES",8,Family,8172,"2005-06-20 04:23:49",2.99
2926,"2005-06-20 04:37:45","2005-06-26 02:17:45",6,379,"CARLOS COUGHLIN",1,"Lethbridge, Canada",235,"DIVIDE MONSTER",14,Sci-Fi,10252,"2005-06-20 04:37:45",2.99
2927,"2005-06-20 04:41:41","2005-06-23 01:59:41",3,403,"MIKE WAY",2,"Woodridge, Australia",86,"BOOGIE AMELIE",12,Music,10881,"2005-06-20 04:41:41",4.99
2928,"2005-06-20 04:43:45","2005-06-21 06:58:45",1,104,"RITA GRAHAM",2,"Woodridge, Australia",280,"EMPIRE MALKOVICH",3,Children,2804,"2005-06-20 04:43:45",0.99
2929,"2005-06-20 04:47:39","2005-06-25 23:16:39",5,333,"ANDREW PURDY",1,"Lethbridge, Canada",744,"ROOTS REMEMBER",4,Classics,8990,"2005-06-20 04:47:39",1.99
2930,"2005-06-20 04:50:29","2005-06-28 06:00:29",8,585,"PERRY SWAFFORD",2,"Woodridge, Australia",789,"SHOCK CABIN",9,Foreign,15669,"2005-06-20 04:50:29",3.99
2931,"2005-06-20 04:50:45","2005-06-29 09:18:45",9,258,"MYRTLE FLEMING",1,"Lethbridge, Canada",686,"PLUTO OLEANDER",13,New,6958,"2005-06-20 04:50:45",8.99
2932,"2005-06-20 04:51:19","2005-06-29 08:31:19",9,526,"KARL SEAL",2,"Woodridge, Australia",966,"WEDDING APOLLO",6,Documentary,14146,"2005-06-20 04:51:19",6.99
2933,"2005-06-20 04:52:23","2005-06-26 07:12:23",6,323,"MATTHEW MAHAN",2,"Woodridge, Australia",979,"WITCHES PANIC",7,Drama,8728,"2005-06-20 04:52:23",4.99
2934,"2005-06-20 05:05:53","2005-06-22 02:44:53",2,228,"ALLISON STANLEY",1,"Lethbridge, Canada",152,"CIRCUS YOUTH",3,Children,6138,"2005-06-20 05:05:53",2.99
2935,"2005-06-20 05:07:24","2005-06-28 09:17:24",8,384,"ERNEST STEPP",1,"Lethbridge, Canada",600,"MOTIONS DETAILS",11,Horror,10401,"2005-06-20 05:07:24",3.99
2936,"2005-06-20 05:09:27","2005-06-26 10:16:27",6,330,"SCOTT SHELLEY",1,"Lethbridge, Canada",587,"MOD SECRETARY",6,Documentary,8912,"2005-06-20 05:09:27",4.99
2937,"2005-06-20 05:15:37","2005-06-27 02:45:37",7,15,"HELEN HARRIS",1,"Lethbridge, Canada",435,"HOTEL HAPPINESS",9,Foreign,387,"2005-06-20 05:15:37",5.99
2938,"2005-06-20 05:17:22","2005-06-26 09:38:22",6,504,"NATHANIEL ADAM",1,"Lethbridge, Canada",390,"GUYS FALCON",14,Sci-Fi,13581,"2005-06-20 05:17:22",6.99
2939,"2005-06-20 05:18:16","2005-06-26 06:56:16",6,203,"TARA RYAN",1,"Lethbridge, Canada",579,"MINDS TRUMAN",1,Action,5499,"2005-06-20 05:18:16",7.99
2940,"2005-06-20 05:20:01","2005-06-28 06:11:01",8,73,"BEVERLY BROOKS",1,"Lethbridge, Canada",550,"MAGUIRE APACHE",8,Family,1973,"2005-06-20 05:20:01",4.99
2941,"2005-06-20 05:22:18","2005-06-26 07:40:18",6,135,"JUANITA MASON",1,"Lethbridge, Canada",793,"SHRUNK DIVINE",1,Action,3640,"2005-06-20 05:22:18",2.99
2942,"2005-06-20 05:27:31","2005-06-29 00:35:31",9,242,"GLENDA FRAZIER",2,"Woodridge, Australia",223,"DESIRE ALIEN",2,Animation,6542,"2005-06-20 05:27:31",4.99
2943,"2005-06-20 05:43:05","2005-06-25 04:31:05",5,418,"JEFF EAST",1,"Lethbridge, Canada",569,"MENAGERIE RUSHMORE",2,Animation,11296,"2005-06-20 05:43:05",2.99
2944,"2005-06-20 05:43:42","2005-06-29 09:40:42",9,474,"DUSTIN GILLETTE",1,"Lethbridge, Canada",340,"FRONTIER CABIN",13,New,12815,"2005-06-20 05:43:42",7.99
2945,"2005-06-20 05:49:27","2005-06-26 09:48:27",6,153,"SUZANNE NICHOLS",2,"Woodridge, Australia",912,"TROJAN TOMORROW",14,Sci-Fi,4160,"2005-06-20 05:49:27",5.99
2946,"2005-06-20 05:50:40","2005-06-21 00:42:40",1,213,"GINA WILLIAMSON",1,"Lethbridge, Canada",817,"SOLDIERS EVOLUTION",14,Sci-Fi,5780,"2005-06-20 05:50:40",4.99
2947,"2005-06-20 06:00:21","2005-06-23 10:04:21",3,151,"MEGAN PALMER",2,"Woodridge, Australia",937,"VARSITY TRIP",13,New,4112,"2005-06-20 06:00:21",2.99
2948,"2005-06-20 06:02:35","2005-06-29 09:12:35",9,289,"VIOLET RODRIQUEZ",1,"Lethbridge, Canada",925,"UNITED PILOT",6,Documentary,7818,"2005-06-20 06:02:35",6.99
2949,"2005-06-20 06:05:53","2005-06-29 03:19:53",9,78,"LORI WOOD",1,"Lethbridge, Canada",83,"BLUES INSTINCT",8,Family,2114,"2005-06-20 06:05:53",6.99
2950,"2005-06-20 06:08:36","2005-06-27 07:45:36",7,561,"IAN STILL",2,"Woodridge, Australia",314,"FIGHT JAWBREAKER",2,Animation,15029,"2005-06-20 06:08:36",4.99
2951,"2005-06-20 06:23:01","2005-06-24 00:26:01",4,404,"STANLEY SCROGGINS",1,"Lethbridge, Canada",638,"OPERATION OPERATION",5,Comedy,10915,"2005-06-20 06:23:01",2.99
2952,"2005-06-20 06:26:57","2005-06-22 11:51:57",2,13,"KAREN JACKSON",1,"Lethbridge, Canada",823,"SOUTH WAIT",1,Action,333,"2005-06-20 06:26:57",2.99
2953,"2005-06-20 06:39:11","2005-06-26 06:19:11",6,540,"TYRONE ASHER",2,"Woodridge, Australia",397,"HANKY OCTOBER",14,Sci-Fi,14532,"2005-06-20 06:39:11",3.99
2954,"2005-06-20 06:45:00","2005-06-23 11:43:00",3,336,"JOSHUA MARK",2,"Woodridge, Australia",83,"BLUES INSTINCT",8,Family,9072,"2005-06-20 06:45:00",2.99
2955,"2005-06-20 06:46:35","2005-06-25 05:34:35",5,244,"VIOLA HANSON",1,"Lethbridge, Canada",502,"KNOCK WARLOCK",5,Comedy,6594,"2005-06-20 06:46:35",3.99
2956,"2005-06-20 06:47:23","2005-06-22 07:24:23",2,533,"JESSIE MILAM",2,"Woodridge, Australia",589,"MODERN DORADO",6,Documentary,14347,"2005-06-20 06:47:23",0.99
2957,"2005-06-20 06:53:47","2005-06-29 09:21:47",9,542,"LONNIE TIRADO",1,"Lethbridge, Canada",879,"TELEGRAPH VOYAGE",12,Music,14580,"2005-06-20 06:53:47",10.99
2958,"2005-06-20 06:56:20","2005-06-29 02:33:20",9,260,"CHRISTY VARGAS",1,"Lethbridge, Canada",303,"FANTASY TROOPERS",1,Action,7020,"2005-06-20 06:56:20",3.99
2959,"2005-06-20 07:07:54","2005-06-27 03:31:54",7,372,"STEVE MACKENZIE",2,"Woodridge, Australia",911,"TRIP NEWTON",1,Action,10057,"2005-06-20 07:07:54",4.99
2960,"2005-06-20 07:10:09","2005-06-26 08:14:09",6,16,"SANDRA MARTIN",1,"Lethbridge, Canada",865,"SUNRISE LEAGUE",2,Animation,425,"2005-06-20 07:10:09",7.99
2961,"2005-06-20 07:29:15","2005-06-24 08:05:15",4,399,"DANNY ISOM",1,"Lethbridge, Canada",991,"WORST BANGER",1,Action,10788,"2005-06-20 07:29:15",2.99
2962,"2005-06-20 07:31:55","2005-06-26 04:43:55",6,364,"BENJAMIN VARNEY",1,"Lethbridge, Canada",652,"PAJAMA JAWBREAKER",4,Classics,9840,"2005-06-20 07:31:55",3.99
2963,"2005-06-20 07:33:09","2005-06-28 09:23:09",8,24,"KIMBERLY LEE",2,"Woodridge, Australia",316,"FIRE WOLVES",10,Games,637,"2005-06-20 07:33:09",7.99
2964,"2005-06-20 07:33:29","2005-06-29 12:48:29",9,590,"SETH HANNON",1,"Lethbridge, Canada",267,"EAGLES PANKY",13,New,15797,"2005-06-20 07:33:29",9.99
2965,"2005-06-20 07:33:38","2005-06-29 11:45:38",9,46,"CATHERINE CAMPBELL",1,"Lethbridge, Canada",6,"AGENT TRUMAN",9,Foreign,1263,"2005-06-20 07:33:38",8.99
2966,"2005-06-20 07:39:33","2005-06-29 07:48:33",9,511,"CHESTER BENNER",2,"Woodridge, Australia",763,"SATISFACTION CONFIDENTIAL",15,Sports,13761,"2005-06-20 07:39:33",10.99
2967,"2005-06-20 07:40:35","2005-06-29 05:50:35",9,311,"PAUL TROUT",2,"Woodridge, Australia",922,"UNDEFEATED DALMATIONS",11,Horror,8439,"2005-06-20 07:40:35",6.99
2968,"2005-06-20 07:41:47","2005-06-23 04:27:47",3,252,"MATTIE HOFFMAN",1,"Lethbridge, Canada",965,"WATERSHIP FRONTIER",11,Horror,6792,"2005-06-20 07:41:47",0.99
2969,"2005-06-20 07:44:27","2005-06-22 06:12:27",2,418,"JEFF EAST",1,"Lethbridge, Canada",380,"GREEK EVERYONE",9,Foreign,11297,"2005-06-20 07:44:27",2.99
2970,"2005-06-20 07:51:51","2005-06-28 10:14:51",8,449,"OSCAR AQUINO",2,"Woodridge, Australia",258,"DRUMS DYNAMITE",11,Horror,12119,"2005-06-20 07:51:51",2.99
2971,"2005-06-20 07:56:00","2005-06-27 11:38:00",7,410,"CURTIS IRBY",2,"Woodridge, Australia",348,"GANDHI KWAI",8,Family,11089,"2005-06-20 07:56:00",0.99
2972,"2005-06-20 07:57:54","2005-06-21 12:48:54",1,531,"JAMIE WAUGH",1,"Lethbridge, Canada",483,"JERICHO MULAN",10,Games,14284,"2005-06-20 07:57:54",2.99
2973,"2005-06-20 07:59:27","2005-06-24 12:31:27",4,96,"DIANA ALEXANDER",2,"Woodridge, Australia",575,"MIDSUMMER GROUNDHOG",6,Documentary,2598,"2005-06-20 07:59:27",5.99
2974,"2005-06-20 08:00:24","2005-06-25 05:10:24",5,472,"GREG ROBINS",1,"Lethbridge, Canada",504,"KWAI HOMEWARD",7,Drama,12756,"2005-06-20 08:00:24",0.99
2975,"2005-06-20 08:06:18","2005-06-21 08:01:18",1,46,"CATHERINE CAMPBELL",2,"Woodridge, Australia",989,"WORKING MICROCOSMOS",16,Travel,1264,"2005-06-20 08:06:18",4.99
2976,"2005-06-20 08:09:11","2005-06-21 10:45:11",1,55,"DORIS REED",1,"Lethbridge, Canada",915,"TRUMAN CRAZY",1,Action,1519,"2005-06-20 08:09:11",4.99
2977,"2005-06-20 08:15:27","2005-06-29 04:30:27",9,571,"JOHNNIE CHISHOLM",1,"Lethbridge, Canada",580,"MINE TITANS",13,New,15295,"2005-06-20 08:15:27",10.99
2978,"2005-06-20 08:25:16","2005-06-23 05:42:16",3,548,"ALLAN CORNISH",2,"Woodridge, Australia",951,"VOYAGE LEGALLY",4,Classics,14714,"2005-06-20 08:25:16",0.99
2979,"2005-06-20 08:31:05","2005-06-27 12:25:05",7,589,"TRACY HERRMANN",2,"Woodridge, Australia",863,"SUN CONFESSIONS",14,Sci-Fi,15771,"2005-06-20 08:31:05",2.99
2980,"2005-06-20 08:35:03","2005-06-29 07:57:03",9,343,"DOUGLAS GRAF",2,"Woodridge, Australia",69,"BEVERLY OUTLAW",14,Sci-Fi,9277,"2005-06-20 08:35:03",8.99
2981,"2005-06-20 08:35:17","2005-06-28 09:14:17",8,387,"JESSE SCHILLING",2,"Woodridge, Australia",115,"CAMPUS REMEMBER",1,Action,10481,"2005-06-20 08:35:17",5.99
2982,"2005-06-20 08:38:29","2005-06-28 13:21:29",8,130,"CHARLOTTE HUNTER",2,"Woodridge, Australia",563,"MASSACRE USUAL",10,Games,3511,"2005-06-20 08:38:29",6.99
2983,"2005-06-20 08:41:42","2005-06-29 04:02:42",9,322,"JASON MORRISSEY",1,"Lethbridge, Canada",298,"EYES DRIVING",14,Sci-Fi,8701,"2005-06-20 08:41:42",7.99
2984,"2005-06-20 08:43:44","2005-06-22 03:08:44",2,435,"RICKY SHELBY",2,"Woodridge, Australia",395,"HANDICAP BOONDOCK",1,Action,11721,"2005-06-20 08:43:44",0.99
2985,"2005-06-20 08:45:08","2005-06-22 04:26:08",2,154,"MICHELE GRANT",1,"Lethbridge, Canada",24,"ANALYZE HOOSIERS",11,Horror,4186,"2005-06-20 08:45:08",2.99
2986,"2005-06-20 08:50:28","2005-06-26 05:24:28",6,556,"ARMANDO GRUBER",2,"Woodridge, Australia",105,"BULL SHAWSHANK",1,Action,14895,"2005-06-20 08:50:28",0.99
2987,"2005-06-20 08:55:50","2005-06-28 13:02:50",8,349,"JOE GILLILAND",2,"Woodridge, Australia",334,"FREDDY STORM",11,Horror,9437,"2005-06-20 08:55:50",6.99
2988,"2005-06-20 08:59:08","2005-06-28 04:31:08",8,557,"FELIX GAFFNEY",1,"Lethbridge, Canada",694,"PREJUDICE OLEANDER",4,Classics,14914,"2005-06-20 08:59:08",6.99
2989,"2005-06-20 08:59:37","2005-06-22 03:27:37",2,56,"GLORIA COOK",2,"Woodridge, Australia",348,"GANDHI KWAI",8,Family,1542,"2005-06-20 08:59:37",0.99
2990,"2005-06-20 09:02:51","2005-06-29 13:19:51",9,18,"CAROL GARCIA",1,"Lethbridge, Canada",995,"YENTL IDAHO",11,Horror,474,"2005-06-20 09:02:51",8.99
2991,"2005-06-20 09:10:43","2005-06-23 13:04:43",3,472,"GREG ROBINS",2,"Woodridge, Australia",938,"VELVET TERMINATOR",5,Comedy,12757,"2005-06-20 09:10:43",4.99
2992,"2005-06-20 09:11:51","2005-06-24 05:59:51",4,439,"ALEXANDER FENNELL",2,"Woodridge, Australia",735,"ROBBERS JOON",3,Children,11836,"2005-06-20 09:11:51",2.99
2993,"2005-06-20 09:12:12","2005-06-22 13:36:12",2,40,"AMANDA CARTER",1,"Lethbridge, Canada",334,"FREDDY STORM",11,Horror,1100,"2005-06-20 09:12:12",4.99
2994,"2005-06-20 09:17:05","2005-06-29 04:41:05",9,163,"CATHY SPENCER",1,"Lethbridge, Canada",285,"ENGLISH BULWORTH",14,Sci-Fi,4426,"2005-06-20 09:17:05",6.99
2995,"2005-06-20 09:18:22","2005-06-26 14:31:22",6,573,"BYRON BOX",2,"Woodridge, Australia",992,"WRATH MILE",6,Documentary,15340,"2005-06-20 09:18:22",1.99
2996,"2005-06-20 09:20:29","2005-06-27 09:18:29",7,500,"REGINALD KINDER",1,"Lethbridge, Canada",886,"THEORY MERMAID",2,Animation,13469,"2005-06-20 09:20:29",2.99
2997,"2005-06-20 09:23:45","2005-06-29 08:15:45",9,519,"RON DELUCA",2,"Woodridge, Australia",317,"FIREBALL PHILADELPHIA",5,Comedy,13968,"2005-06-20 09:23:45",5.99
2998,"2005-06-20 09:30:22","2005-06-24 06:31:22",4,380,"RUSSELL BRINSON",1,"Lethbridge, Canada",285,"ENGLISH BULWORTH",14,Sci-Fi,10277,"2005-06-20 09:30:22",1.99
2999,"2005-06-20 09:30:34","2005-06-26 05:51:34",6,295,"DAISY BATES",2,"Woodridge, Australia",160,"CLUB GRAFFITI",2,Animation,7986,"2005-06-20 09:30:34",2.99
3000,"2005-06-20 09:32:33","2005-06-22 07:45:33",2,50,"DIANE COLLINS",2,"Woodridge, Australia",119,"CAPER MOTIONS",5,Comedy,1364,"2005-06-20 09:32:33",0.99
3001,"2005-06-20 09:50:16","2005-06-28 05:13:16",8,393,"PHILIP CAUSEY",1,"Lethbridge, Canada",646,"OUTBREAK DIVINE",10,Games,10647,"2005-06-20 09:50:16",2.99
3002,"2005-06-20 09:56:12","2005-06-24 12:15:12",4,266,"NORA HERRERA",1,"Lethbridge, Canada",603,"MOVIE SHAKESPEARE",8,Family,7185,"2005-06-20 09:56:12",4.99
3003,"2005-06-20 10:00:51","2005-06-22 06:28:51",2,38,"MARTHA GONZALEZ",2,"Woodridge, Australia",134,"CHAMPION FLATLINERS",2,Animation,1037,"2005-06-20 10:00:51",4.99
3004,"2005-06-20 10:04:36","2005-06-23 07:38:36",3,113,"CINDY FISHER",2,"Woodridge, Australia",622,"NEWSIES STORY",6,Documentary,3034,"2005-06-20 10:04:36",0.99
3005,"2005-06-20 10:10:29","2005-06-28 15:48:29",8,598,"WADE DELVALLE",2,"Woodridge, Australia",64,"BEETHOVEN EXORCIST",7,Drama,16009,"2005-06-20 10:10:29",2.99
3006,"2005-06-20 10:10:29","2005-06-22 07:26:29",2,133,"PAULINE HENRY",1,"Lethbridge, Canada",366,"GOLDFINGER SENSIBILITY",7,Drama,3590,"2005-06-20 10:10:29",0.99
3007,"2005-06-20 10:11:53","2005-06-25 04:51:53",5,7,"MARIA MILLER",2,"Woodridge, Australia",424,"HOLOCAUST HIGHBALL",3,Children,183,"2005-06-20 10:11:53",0.99
3008,"2005-06-20 10:23:25","2005-06-26 11:00:25",6,202,"CARLA GUTIERREZ",1,"Lethbridge, Canada",743,"ROOM ROMAN",2,Animation,5472,"2005-06-20 10:23:25",0.99
3009,"2005-06-20 10:24:44","2005-06-23 13:39:44",3,280,"TRACEY BARRETT",2,"Woodridge, Australia",597,"MOONWALKER FOOL",10,Games,7586,"2005-06-20 10:24:44",4.99
3010,"2005-06-20 10:29:59","2005-06-27 06:52:59",7,567,"ALFREDO MCADAMS",2,"Woodridge, Australia",286,"ENOUGH RAGING",16,Travel,15190,"2005-06-20 10:29:59",2.99
3011,"2005-06-20 10:39:10","2005-06-28 07:02:10",8,147,"JOANNE ROBERTSON",1,"Lethbridge, Canada",956,"WANDA CHAMBER",10,Games,3983,"2005-06-20 10:39:10",5.99
3012,"2005-06-20 10:43:13","2005-06-28 10:07:13",8,206,"TERRI VASQUEZ",1,"Lethbridge, Canada",305,"FATAL HAUNTED",13,New,5571,"2005-06-20 10:43:13",4.99
3013,"2005-06-20 10:45:09","2005-06-26 04:55:09",6,290,"KRISTINA CHAMBERS",1,"Lethbridge, Canada",901,"TRACY CIDER",2,Animation,7849,"2005-06-20 10:45:09",3.99
3014,"2005-06-20 10:45:20","2005-06-23 06:29:20",3,434,"EDDIE TOMLIN",1,"Lethbridge, Canada",471,"ISLAND EXORCIST",4,Classics,11697,"2005-06-20 10:45:20",2.99
3015,"2005-06-20 10:48:56","2005-06-26 11:30:56",6,23,"SARAH LEWIS",1,"Lethbridge, Canada",289,"EVE RESURRECTION",13,New,606,"2005-06-20 10:48:56",5.99
3016,"2005-06-20 10:55:08","2005-06-24 14:05:08",4,558,"JIMMIE EGGLESTON",2,"Woodridge, Australia",769,"SCHOOL JACKET",9,Foreign,14938,"2005-06-20 10:55:08",4.99
3017,"2005-06-20 11:08:56","2005-06-28 16:26:56",8,151,"MEGAN PALMER",2,"Woodridge, Australia",552,"MAJESTIC FLOATS",6,Documentary,4113,"2005-06-20 11:08:56",3.99
3018,"2005-06-20 11:10:35","2005-06-25 07:17:35",5,112,"ROSA REYNOLDS",2,"Woodridge, Australia",901,"TRACY CIDER",2,Animation,3004,"2005-06-20 11:10:35",2.99
3019,"2005-06-20 11:11:52","2005-06-27 08:30:52",7,144,"CLARA SHAW",2,"Woodridge, Australia",109,"BUTTERFLY CHOCOLAT",13,New,3884,"2005-06-20 11:11:52",4.99
3020,"2005-06-20 11:12:04","2005-06-27 07:31:04",7,74,"DENISE KELLY",2,"Woodridge, Australia",951,"VOYAGE LEGALLY",4,Classics,1997,"2005-06-20 11:12:04",1.99
3021,"2005-06-20 11:13:01","2005-06-28 16:15:01",8,62,"JOAN COOPER",1,"Lethbridge, Canada",24,"ANALYZE HOOSIERS",11,Horror,1691,"2005-06-20 11:13:01",4.99
